fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity volatile acidity,fixed acidity citric acid,fixed acidity residual sugar,fixed acidity chlorides,fixed acidity free sulfur dioxide,fixed acidity total sulfur dioxide,fixed acidity density,fixed acidity pH,quality
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,1.95,1.7550000000000001,26.0,0.247,240.5,630.5,6.4366900000000005,20.8,8
5.8,0.22,0.3,1.1,0.047,36.0,131.0,0.992,3.26,0.45,10.4,1.276,1.74,6.38,0.2726,208.79999999999998,759.8,5.7536,18.907999999999998,5
5.4,0.45,0.27,6.4,0.033,20.0,102.0,0.98944,3.22,0.27,13.4,2.43,1.4580000000000002,34.56,0.17820000000000003,108.0,550.8000000000001,5.342976,17.388,8
6.1,0.36,0.26,8.15,0.035,14.0,88.0,0.99031,3.06,0.27,13.0,2.1959999999999997,1.5859999999999999,49.714999999999996,0.2135,85.39999999999999,536.8,6.040891,18.666,7
6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,2.294,1.488,37.82,0.19840000000000002,117.8,533.2,6.133908,18.848000000000003,8
7.5,0.21,0.32,4.8,0.056,39.0,113.0,0.99393,3.11,0.52,10.2,1.575,2.4,36.0,0.42,292.5,847.5,7.4544749999999995,23.325,7
6.9,0.28,0.33,1.2,0.039,16.0,98.0,0.9904,3.07,0.39,11.7,1.9320000000000004,2.277,8.28,0.2691,110.4,676.2,6.83376,21.183,6
6.5,0.22,0.19,1.1,0.064,36.0,191.0,0.99297,3.05,0.5,9.5,1.43,1.235,7.15,0.41600000000000004,234.0,1241.5,6.454305,19.825,6
7.8,0.2,0.2,1.4,0.036,25.0,83.0,0.99088,3.03,0.46,11.7,1.56,1.56,10.92,0.2808,195.0,647.4,7.728864,23.633999999999997,6
6.7,0.28,0.31,7.4,0.041,7.0,81.0,0.99254,3.04,0.47,11.4,1.8760000000000003,2.077,49.580000000000005,0.2747,46.9,542.7,6.650018,20.368000000000002,8
7.6,0.31,0.24,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,11.8,2.356,1.8239999999999998,13.68,0.28119999999999995,296.4,1140.0,7.533879999999999,23.179999999999996,7
8.0,0.2,0.44,1.0,0.057,24.0,111.0,0.99158,3.09,0.32,11.2,1.6,3.52,8.0,0.456,192.0,888.0,7.93264,24.72,6
6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1.6800000000000002,1.62,93.0,0.21599999999999997,186.0,804.0,5.96448,19.14,7
6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1.6800000000000002,1.62,93.0,0.21599999999999997,186.0,804.0,5.96448,19.14,7
6.7,0.24,0.36,8.4,0.042,42.0,123.0,0.99473,3.34,0.52,10.9,1.6079999999999999,2.412,56.28,0.28140000000000004,281.40000000000003,824.1,6.664691,22.378,6
6.3,0.22,0.28,2.4,0.042,38.0,102.0,0.98998,3.14,0.37,11.6,1.386,1.764,15.12,0.2646,239.4,642.6,6.236873999999999,19.782,7
6.0,0.24,0.28,3.95,0.038,61.0,134.0,0.99146,3.3,0.54,11.3,1.44,1.6800000000000002,23.700000000000003,0.22799999999999998,366.0,804.0,5.94876,19.799999999999997,7
7.7,0.43,1.0,19.95,0.032,42.0,164.0,0.99742,3.29,0.5,12.0,3.311,7.7,153.615,0.2464,323.40000000000003,1262.8,7.680134,25.333000000000002,6
6.4,0.3,0.36,2.0,0.052,18.0,141.0,0.99273,3.38,0.53,10.5,1.92,2.304,12.8,0.3328,115.2,902.4000000000001,6.353472,21.632,6
6.1,0.33,0.3,3.0,0.036,30.0,124.0,0.98922,3.31,0.4,13.1,2.013,1.8299999999999998,18.299999999999997,0.21959999999999996,183.0,756.4,6.034242,20.191,7
6.0,0.28,0.27,15.5,0.036,31.0,134.0,0.99408,3.19,0.44,13.0,1.6800000000000002,1.62,93.0,0.21599999999999997,186.0,804.0,5.96448,19.14,7
6.7,0.24,0.36,8.4,0.042,42.0,123.0,0.99473,3.34,0.52,10.9,1.6079999999999999,2.412,56.28,0.28140000000000004,281.40000000000003,824.1,6.664691,22.378,6
6.7,0.29,0.45,14.3,0.054,30.0,181.0,0.99869,3.14,0.57,9.1,1.9429999999999998,3.015,95.81,0.3618,201.0,1212.7,6.691223,21.038,5
6.9,0.33,0.31,4.2,0.04,21.0,93.0,0.9896,3.18,0.48,13.4,2.277,2.1390000000000002,28.980000000000004,0.276,144.9,641.7,6.828240000000001,21.942000000000004,7
6.5,0.16,0.34,1.4,0.029,29.0,133.0,0.99108,3.33,0.64,11.5,1.04,2.21,9.1,0.1885,188.5,864.5,6.442019999999999,21.645,7
6.0,0.2,0.32,3.0,0.031,26.0,118.0,0.99134,3.38,0.68,11.2,1.2000000000000002,1.92,18.0,0.186,156.0,708.0,5.94804,20.28,7
7.5,0.33,0.28,4.9,0.042,21.0,155.0,0.99385,3.36,0.57,10.9,2.475,2.1,36.75,0.315,157.5,1162.5,7.453875,25.2,6
7.1,0.36,0.28,2.4,0.036,35.0,115.0,0.98936,3.19,0.44,13.5,2.5559999999999996,1.988,17.04,0.2556,248.5,816.5,7.024456,22.648999999999997,7
6.7,0.29,0.45,14.3,0.054,30.0,181.0,0.99869,3.14,0.57,9.1,1.9429999999999998,3.015,95.81,0.3618,201.0,1212.7,6.691223,21.038,5
6.4,0.26,0.25,10.7,0.046,66.0,179.0,0.99606,3.17,0.55,9.9,1.6640000000000001,1.6,68.48,0.2944,422.40000000000003,1145.6000000000001,6.374784,20.288,6
7.0,0.22,0.24,11.0,0.041,75.0,167.0,0.99508,2.98,0.56,10.5,1.54,1.68,77.0,0.28700000000000003,525.0,1169.0,6.96556,20.86,6
6.5,0.19,0.28,1.4,0.046,22.0,90.0,0.99038,3.18,0.51,11.7,1.235,1.8200000000000003,9.1,0.299,143.0,585.0,6.43747,20.67,7
6.3,0.21,0.31,1.2,0.043,30.0,117.0,0.99158,3.49,0.68,11.0,1.323,1.9529999999999998,7.56,0.2709,189.0,737.1,6.246954,21.987000000000002,6
7.9,0.35,0.28,12.9,0.032,13.0,63.0,0.9932,2.99,0.43,13.0,2.765,2.212,101.91000000000001,0.2528,102.7,497.70000000000005,7.84628,23.621000000000002,6
7.7,0.38,0.23,10.8,0.03,28.0,95.0,0.99164,2.93,0.41,13.6,2.926,1.7710000000000001,83.16000000000001,0.23099999999999998,215.6,731.5,7.635628,22.561000000000003,6
6.8,0.19,0.33,1.3,0.031,22.0,87.0,0.98987,3.08,0.62,12.3,1.292,2.244,8.84,0.2108,149.6,591.6,6.731116,20.944,7
7.2,0.33,0.34,2.0,0.044,61.0,171.0,0.98947,3.25,0.53,13.3,2.3760000000000003,2.4480000000000004,14.4,0.31679999999999997,439.2,1231.2,7.124184,23.400000000000002,7
6.6,0.29,0.29,1.8,0.036,38.0,102.0,0.98819,3.08,0.42,13.7,1.9139999999999997,1.9139999999999997,11.879999999999999,0.23759999999999998,250.79999999999998,673.1999999999999,6.522054,20.328,7
7.5,0.2,0.41,1.2,0.05,26.0,131.0,0.99133,3.19,0.52,11.1,1.5,3.0749999999999997,9.0,0.375,195.0,982.5,7.4349750000000006,23.925,5
6.9,0.33,0.62,7.5,0.038,46.0,132.0,0.99143,3.23,0.43,13.4,2.277,4.2780000000000005,51.75,0.2622,317.40000000000003,910.8000000000001,6.840867,22.287000000000003,7
6.0,0.23,0.15,9.7,0.048,101.0,207.0,0.99571,3.05,0.3,9.1,1.3800000000000001,0.8999999999999999,58.199999999999996,0.28800000000000003,606.0,1242.0,5.97426,18.299999999999997,5
5.9,0.23,0.24,3.8,0.038,61.0,152.0,0.99139,3.31,0.5,11.3,1.3570000000000002,1.416,22.42,0.2242,359.90000000000003,896.8000000000001,5.849201,19.529,7
6.6,0.32,0.41,7.2,0.048,55.0,178.0,0.99537,3.2,0.46,9.4,2.112,2.7059999999999995,47.519999999999996,0.31679999999999997,363.0,1174.8,6.569442,21.12,5
6.0,0.23,0.15,9.7,0.048,101.0,207.0,0.99571,3.05,0.3,9.1,1.3800000000000001,0.8999999999999999,58.199999999999996,0.28800000000000003,606.0,1242.0,5.97426,18.299999999999997,5
5.3,0.36,0.27,6.3,0.028,40.0,132.0,0.99186,3.37,0.4,11.6,1.908,1.431,33.39,0.1484,212.0,699.6,5.256857999999999,17.861,6
5.3,0.36,0.27,6.3,0.028,40.0,132.0,0.99186,3.37,0.4,11.6,1.908,1.431,33.39,0.1484,212.0,699.6,5.256857999999999,17.861,6
8.9,0.27,0.28,0.8,0.024,29.0,128.0,0.98984,3.01,0.35,12.4,2.4030000000000005,2.4920000000000004,7.120000000000001,0.2136,258.1,1139.2,8.809576000000002,26.788999999999998,6
7.6,0.23,0.29,8.6,0.053,65.0,146.0,0.9963,3.11,0.32,9.8,1.748,2.2039999999999997,65.36,0.4028,494.0,1109.6,7.571879999999999,23.636,6
6.9,0.75,0.13,6.3,0.036,19.0,50.0,0.99312,3.09,0.25,11.1,5.175000000000001,0.8970000000000001,43.47,0.24839999999999998,131.1,345.0,6.852528,21.321,4
7.1,0.35,0.27,3.1,0.034,28.0,134.0,0.9897,3.26,0.38,13.1,2.485,1.917,22.009999999999998,0.2414,198.79999999999998,951.4,7.02687,23.145999999999997,7
7.2,0.31,0.35,7.2,0.046,45.0,178.0,0.9955,3.14,0.53,9.7,2.232,2.52,51.84,0.3312,324.0,1281.6000000000001,7.1676,22.608,5
6.4,0.28,0.44,7.1,0.048,49.0,179.0,0.99528,3.15,0.48,9.2,1.7920000000000003,2.8160000000000003,45.44,0.30720000000000003,313.6,1145.6000000000001,6.369792,20.16,5
7.2,0.23,0.46,6.4,0.036,17.0,85.0,0.99279,3.1,0.78,11.7,1.6560000000000001,3.3120000000000003,46.080000000000005,0.2592,122.4,612.0,7.1480879999999996,22.32,6
6.6,0.22,0.3,14.7,0.045,50.0,136.0,0.99704,3.14,0.37,10.6,1.452,1.9799999999999998,97.02,0.297,330.0,897.5999999999999,6.580464,20.724,6
7.2,0.31,0.35,7.2,0.046,45.0,178.0,0.9955,3.14,0.53,9.7,2.232,2.52,51.84,0.3312,324.0,1281.6000000000001,7.1676,22.608,5
6.4,0.28,0.44,7.1,0.048,49.0,179.0,0.99528,3.15,0.48,9.2,1.7920000000000003,2.8160000000000003,45.44,0.30720000000000003,313.6,1145.6000000000001,6.369792,20.16,5
7.2,0.24,0.28,1.9,0.032,30.0,92.0,0.9914,3.1,0.39,10.9,1.728,2.0160000000000005,13.68,0.23040000000000002,216.0,662.4,7.1380799999999995,22.32,6
6.2,0.27,0.47,1.2,0.146,28.0,105.0,0.99224,3.23,0.51,10.1,1.6740000000000002,2.9139999999999997,7.4399999999999995,0.9052,173.6,651.0,6.1518880000000005,20.026,5
6.5,0.28,0.25,4.8,0.029,54.0,128.0,0.99074,3.17,0.44,12.2,1.8200000000000003,1.625,31.2,0.1885,351.0,832.0,6.43981,20.605,7
7.2,0.27,0.31,1.2,0.031,27.0,80.0,0.98892,3.03,0.33,12.7,1.9440000000000002,2.232,8.64,0.2232,194.4,576.0,7.120224,21.816,6
7.8,0.28,0.25,3.4,0.024,27.0,99.0,0.98959,2.98,0.37,13.0,2.184,1.95,26.52,0.1872,210.6,772.1999999999999,7.718801999999999,23.244,6
8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.99212,3.16,0.33,11.2,2.106,2.187,34.83,0.243,348.3,996.3,8.036172,25.596,6
6.6,0.23,0.37,8.5,0.036,46.0,153.0,0.99576,3.2,0.48,9.4,1.518,2.4419999999999997,56.099999999999994,0.23759999999999998,303.59999999999997,1009.8,6.572016,21.12,6
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,1.98,1.2000000000000002,10.8,0.186,294.0,954.0,5.9514,20.46,6
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,1.98,1.2000000000000002,10.8,0.186,294.0,954.0,5.9514,20.46,6
7.3,0.2,0.29,19.5,0.039,69.0,237.0,1.00037,3.1,0.48,9.2,1.46,2.117,142.35,0.2847,503.7,1730.1,7.302701,22.63,6
6.6,0.23,0.37,8.5,0.036,46.0,153.0,0.99576,3.2,0.48,9.4,1.518,2.4419999999999997,56.099999999999994,0.23759999999999998,303.59999999999997,1009.8,6.572016,21.12,6
7.3,0.2,0.29,19.9,0.039,69.0,237.0,1.00037,3.1,0.48,9.2,1.46,2.117,145.26999999999998,0.2847,503.7,1730.1,7.302701,22.63,6
6.2,0.47,0.19,8.3,0.029,24.0,142.0,0.992,3.22,0.45,12.3,2.9139999999999997,1.1780000000000002,51.46000000000001,0.17980000000000002,148.8,880.4,6.1504,19.964000000000002,6
6.0,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,1.98,1.2000000000000002,10.8,0.186,294.0,954.0,5.9514,20.46,6
7.2,0.14,0.32,1.1,0.022,48.0,116.0,0.99218,3.04,0.67,10.0,1.0080000000000002,2.3040000000000003,7.920000000000001,0.15839999999999999,345.6,835.2,7.143695999999999,21.888,6
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,1.254,1.254,94.905,0.25079999999999997,222.3,627.0,5.691735,18.468000000000004,6
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,1.254,1.254,94.905,0.25079999999999997,222.3,627.0,5.691735,18.468000000000004,6
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,1.254,1.254,94.905,0.25079999999999997,222.3,627.0,5.691735,18.468000000000004,6
8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.99062,2.92,0.36,11.1,1.62,2.2680000000000002,7.29,0.1863,396.9,704.6999999999999,8.024021999999999,23.651999999999997,6
5.8,0.14,0.15,6.1,0.042,27.0,123.0,0.99362,3.06,0.6,9.9,0.812,0.87,35.379999999999995,0.2436,156.6,713.4,5.762995999999999,17.748,6
4.8,0.21,0.21,10.2,0.037,17.0,112.0,0.99324,3.66,0.48,12.2,1.008,1.008,48.959999999999994,0.17759999999999998,81.6,537.6,4.767552,17.568,7
8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.99062,2.92,0.36,11.1,1.62,2.2680000000000002,7.29,0.1863,396.9,704.6999999999999,8.024021999999999,23.651999999999997,6
5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,3.24,0.48,9.0,1.254,1.254,94.905,0.25079999999999997,222.3,627.0,5.691735,18.468000000000004,6
7.5,0.34,0.24,3.85,0.031,5.0,34.0,0.99098,3.01,0.36,11.8,2.5500000000000003,1.7999999999999998,28.875,0.23249999999999998,37.5,255.0,7.43235,22.575,4
6.6,0.64,0.28,4.4,0.032,19.0,78.0,0.99036,3.11,0.62,12.9,4.224,1.848,29.04,0.2112,125.39999999999999,514.8,6.536376,20.526,6
7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0,3.36,0.84,31.5,0.35000000000000003,161.0,602.0,6.95786,20.02,5
7.6,0.37,0.34,3.2,0.028,42.0,162.0,0.9903,3.01,0.33,12.4,2.812,2.584,24.32,0.2128,319.2,1231.2,7.526279999999999,22.875999999999998,6
7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0,3.36,0.84,31.5,0.35000000000000003,161.0,602.0,6.95786,20.02,5
6.6,0.64,0.28,4.4,0.032,19.0,78.0,0.99036,3.11,0.62,12.9,4.224,1.848,29.04,0.2112,125.39999999999999,514.8,6.536376,20.526,6
8.0,0.25,0.27,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,11.2,2.0,2.16,77.6,0.288,120.0,680.0,7.95248,23.92,6
7.6,0.38,0.28,4.2,0.029,7.0,112.0,0.9906,3.0,0.41,12.6,2.888,2.128,31.919999999999998,0.2204,53.199999999999996,851.1999999999999,7.52856,22.799999999999997,6
6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,0.39,11.5,1.7940000000000003,1.8630000000000002,28.980000000000004,0.2139,138.0,552.0,6.837141000000001,21.528000000000002,6
7.8,0.15,0.34,1.1,0.035,31.0,93.0,0.99096,3.07,0.72,11.3,1.17,2.652,8.58,0.273,241.79999999999998,725.4,7.729487999999999,23.945999999999998,7
8.0,0.25,0.27,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,11.2,2.0,2.16,77.6,0.288,120.0,680.0,7.95248,23.92,6
6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,0.39,11.5,1.7940000000000003,1.8630000000000002,28.980000000000004,0.2139,138.0,552.0,6.837141000000001,21.528000000000002,6
5.9,0.655,0.0,5.6,0.033,8.0,31.0,0.9936,3.32,0.51,10.5,3.8645000000000005,0.0,33.04,0.1947,47.2,182.9,5.862240000000001,19.588,4
7.6,0.38,0.28,4.2,0.029,7.0,112.0,0.9906,3.0,0.41,12.6,2.888,2.128,31.919999999999998,0.2204,53.199999999999996,851.1999999999999,7.52856,22.799999999999997,6
7.8,0.31,0.4,1.6,0.027,20.0,87.0,0.9911,3.15,0.48,11.9,2.418,3.12,12.48,0.21059999999999998,156.0,678.6,7.73058,24.57,6
8.1,0.17,0.21,1.6,0.036,24.0,119.0,0.99396,3.18,0.52,10.1,1.377,1.7009999999999998,12.96,0.29159999999999997,194.39999999999998,963.9,8.051076,25.758,6
6.8,0.18,0.28,1.1,0.027,32.0,112.0,0.99089,3.15,0.45,11.0,1.224,1.9040000000000001,7.48,0.18359999999999999,217.6,761.6,6.738052000000001,21.419999999999998,7
7.4,0.28,0.36,14.6,0.048,35.0,161.0,0.9968,3.14,0.56,10.6,2.0720000000000005,2.664,108.04,0.3552,259.0,1191.4,7.376320000000001,23.236,5
7.3,0.23,0.27,2.6,0.035,39.0,120.0,0.99138,3.04,0.59,11.3,1.679,1.971,18.98,0.2555,284.7,876.0,7.237074,22.192,7
6.7,0.22,0.22,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,11.2,1.474,1.474,8.04,0.2546,33.5,830.8000000000001,6.639566,20.77,4
7.4,0.25,0.28,7.25,0.028,14.0,78.0,0.99238,2.94,0.37,11.5,1.85,2.0720000000000005,53.650000000000006,0.20720000000000002,103.60000000000001,577.2,7.343612,21.756,7
7.5,0.3,0.21,6.55,0.026,33.0,143.0,0.99244,2.92,0.35,11.1,2.25,1.575,49.125,0.19499999999999998,247.5,1072.5,7.4433,21.9,5
7.2,0.26,0.24,7.0,0.023,19.0,130.0,0.99176,3.14,0.49,12.8,1.872,1.728,50.4,0.1656,136.8,936.0,7.140672,22.608,7
6.3,0.32,0.32,1.5,0.037,12.0,76.0,0.98993,3.3,0.46,12.3,2.016,2.016,9.45,0.23309999999999997,75.6,478.8,6.236559,20.79,6
7.7,0.24,0.3,1.4,0.041,15.0,102.0,0.9929,3.26,0.53,10.4,1.8479999999999999,2.31,10.78,0.31570000000000004,115.5,785.4,7.64533,25.102,6
7.4,0.25,0.28,7.25,0.028,14.0,78.0,0.99238,2.94,0.37,11.5,1.85,2.0720000000000005,53.650000000000006,0.20720000000000002,103.60000000000001,577.2,7.343612,21.756,7
7.0,0.24,0.35,1.0,0.032,42.0,104.0,0.98988,3.16,0.37,11.7,1.68,2.4499999999999997,7.0,0.224,294.0,728.0,6.9291599999999995,22.12,7
5.8,0.28,0.28,4.2,0.044,52.0,158.0,0.992,3.35,0.44,10.7,1.624,1.624,24.36,0.2552,301.59999999999997,916.4,5.7536,19.43,7
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,1.292,4.827999999999999,119.0,0.2856,142.79999999999998,775.1999999999999,6.785311999999999,19.38,6
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,1.292,4.827999999999999,119.0,0.2856,142.79999999999998,775.1999999999999,6.785311999999999,19.38,6
6.8,0.19,0.71,17.5,0.042,21.0,114.0,0.99784,2.85,0.5,9.5,1.292,4.827999999999999,119.0,0.2856,142.79999999999998,775.1999999999999,6.785311999999999,19.38,6
6.6,0.19,0.35,1.5,0.037,37.0,107.0,0.99006,3.18,0.68,12.0,1.254,2.3099999999999996,9.899999999999999,0.24419999999999997,244.2,706.1999999999999,6.534396,20.988,7
6.4,0.28,0.36,1.3,0.053,28.0,186.0,0.99211,3.31,0.45,10.8,1.7920000000000003,2.304,8.32,0.3392,179.20000000000002,1190.4,6.3495040000000005,21.184,5
5.6,0.28,0.27,3.9,0.043,52.0,158.0,0.99202,3.35,0.44,10.7,1.568,1.512,21.84,0.24079999999999996,291.2,884.8,5.555312,18.759999999999998,7
5.6,0.28,0.28,4.2,0.044,52.0,158.0,0.992,3.35,0.44,10.7,1.568,1.568,23.52,0.24639999999999998,291.2,884.8,5.555199999999999,18.759999999999998,7
6.8,0.19,0.32,7.6,0.049,37.0,107.0,0.99332,3.12,0.44,10.7,1.292,2.176,51.68,0.3332,251.6,727.6,6.754576,21.216,7
7.2,0.16,0.29,1.0,0.031,40.0,123.0,0.98958,3.12,0.4,12.1,1.1520000000000001,2.088,7.2,0.2232,288.0,885.6,7.124976,22.464000000000002,7
6.6,0.17,0.28,1.1,0.034,55.0,108.0,0.98939,3.0,0.52,11.9,1.122,1.848,7.26,0.22440000000000002,363.0,712.8,6.529973999999999,19.799999999999997,7
6.6,0.19,0.28,11.8,0.042,54.0,137.0,0.99492,3.18,0.37,10.8,1.254,1.848,77.88,0.2772,356.4,904.1999999999999,6.566472,20.988,6
5.8,0.2,0.24,1.4,0.033,65.0,169.0,0.99043,3.59,0.56,12.3,1.16,1.392,8.12,0.19140000000000001,377.0,980.1999999999999,5.744494,20.822,7
6.6,0.39,0.38,9.7,0.053,49.0,226.0,0.99787,3.3,0.57,9.4,2.574,2.508,64.02,0.34979999999999994,323.4,1491.6,6.585942,21.779999999999998,6
6.8,0.12,0.3,12.9,0.049,32.0,88.0,0.99654,3.2,0.35,9.9,0.816,2.04,87.72,0.3332,217.6,598.4,6.776472,21.76,6
6.6,0.295,0.24,1.6,0.039,29.0,140.0,0.99304,3.35,0.61,10.4,1.9469999999999998,1.5839999999999999,10.56,0.25739999999999996,191.39999999999998,924.0,6.5540639999999994,22.11,7
6.6,0.26,0.24,7.2,0.038,28.0,137.0,0.9952,3.35,0.6,10.4,1.716,1.5839999999999999,47.519999999999996,0.25079999999999997,184.79999999999998,904.1999999999999,6.568319999999999,22.11,6
7.0,0.32,0.27,7.1,0.027,37.0,122.0,0.99165,3.15,0.6,12.6,2.24,1.8900000000000001,49.699999999999996,0.189,259.0,854.0,6.94155,22.05,7
7.4,0.36,0.23,1.9,0.017,31.0,69.0,0.9892,2.93,0.36,12.5,2.664,1.7020000000000002,14.06,0.12580000000000002,229.4,510.6,7.32008,21.682000000000002,6
6.7,0.35,0.48,8.8,0.056,35.0,167.0,0.99628,3.04,0.47,9.4,2.3449999999999998,3.2159999999999997,58.96000000000001,0.37520000000000003,234.5,1118.9,6.675076000000001,20.368000000000002,5
6.4,0.38,0.24,7.2,0.047,41.0,151.0,0.99604,3.11,0.6,9.2,2.4320000000000004,1.536,46.080000000000005,0.3008,262.40000000000003,966.4000000000001,6.374656000000001,19.904,5
6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2,0.9520000000000001,1.224,9.52,0.3196,204.0,612.0,6.743151999999999,22.236,6
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,1.12,1.75,100.10000000000001,0.308,189.0,1043.0,6.986,20.37,6
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,1.12,1.75,100.10000000000001,0.308,189.0,1043.0,6.986,20.37,6
6.7,0.35,0.48,8.8,0.056,35.0,167.0,0.99628,3.04,0.47,9.4,2.3449999999999998,3.2159999999999997,58.96000000000001,0.37520000000000003,234.5,1118.9,6.675076000000001,20.368000000000002,5
6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2,0.9520000000000001,1.224,9.52,0.3196,204.0,612.0,6.743151999999999,22.236,6
6.8,0.16,0.18,1.8,0.046,31.0,114.0,0.99226,3.27,0.55,10.8,1.088,1.224,12.24,0.31279999999999997,210.79999999999998,775.1999999999999,6.747368,22.236,6
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,1.12,1.75,100.10000000000001,0.308,189.0,1043.0,6.986,20.37,6
6.4,0.38,0.24,7.2,0.047,41.0,151.0,0.99604,3.11,0.6,9.2,2.4320000000000004,1.536,46.080000000000005,0.3008,262.40000000000003,966.4000000000001,6.374656000000001,19.904,5
7.2,0.24,0.3,1.2,0.037,11.0,95.0,0.98914,2.96,0.36,12.5,1.728,2.16,8.64,0.26639999999999997,79.2,684.0,7.121808000000001,21.312,6
7.7,0.32,0.61,11.8,0.041,66.0,188.0,0.99794,3.0,0.54,9.3,2.464,4.697,90.86000000000001,0.31570000000000004,508.2,1447.6000000000001,7.684138000000001,23.1,5
7.0,0.29,0.33,0.9,0.041,20.0,117.0,0.99048,3.21,0.5,11.4,2.03,2.31,6.3,0.28700000000000003,140.0,819.0,6.93336,22.47,5
7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,3.04,0.56,10.0,1.917,1.704,89.46,0.31239999999999996,340.79999999999995,837.8,7.080546,21.584,7
6.8,0.45,0.28,26.05,0.031,27.0,122.0,1.00295,3.06,0.42,10.6,3.06,1.9040000000000001,177.14,0.2108,183.6,829.6,6.82006,20.808,6
6.3,0.2,0.26,4.7,0.04,108.0,168.0,0.99278,3.07,0.75,10.7,1.26,1.638,29.61,0.252,680.4,1058.3999999999999,6.2545139999999995,19.340999999999998,7
7.1,0.27,0.24,12.6,0.044,48.0,118.0,0.99726,3.04,0.56,10.0,1.917,1.704,89.46,0.31239999999999996,340.79999999999995,837.8,7.080546,21.584,7
7.2,0.24,0.3,1.2,0.037,11.0,95.0,0.98914,2.96,0.36,12.5,1.728,2.16,8.64,0.26639999999999997,79.2,684.0,7.121808000000001,21.312,6
6.8,0.45,0.28,26.05,0.031,27.0,122.0,1.00295,3.06,0.42,10.6,3.06,1.9040000000000001,177.14,0.2108,183.6,829.6,6.82006,20.808,6
6.6,0.36,0.28,6.1,0.029,12.0,93.0,0.99054,3.19,0.27,12.8,2.376,1.848,40.26,0.1914,79.19999999999999,613.8,6.537564,21.054,7
7.7,0.32,0.61,11.8,0.041,66.0,188.0,0.99794,3.0,0.54,9.3,2.464,4.697,90.86000000000001,0.31570000000000004,508.2,1447.6000000000001,7.684138000000001,23.1,5
7.0,0.29,0.33,0.9,0.041,20.0,117.0,0.99048,3.21,0.5,11.4,2.03,2.31,6.3,0.28700000000000003,140.0,819.0,6.93336,22.47,5
6.4,0.37,0.2,5.6,0.117,61.0,183.0,0.99459,3.24,0.43,9.5,2.368,1.2800000000000002,35.839999999999996,0.7488000000000001,390.40000000000003,1171.2,6.365376,20.736000000000004,5
6.4,0.38,0.2,5.3,0.117,57.0,181.0,0.99459,3.24,0.43,9.5,2.4320000000000004,1.2800000000000002,33.92,0.7488000000000001,364.8,1158.4,6.365376,20.736000000000004,6
6.4,0.36,0.2,5.7,0.118,61.0,172.0,0.9946,3.24,0.43,9.5,2.304,1.2800000000000002,36.480000000000004,0.7552,390.40000000000003,1100.8,6.36544,20.736000000000004,6
6.6,0.3,0.25,8.0,0.036,21.0,124.0,0.99362,3.06,0.38,10.8,1.9799999999999998,1.65,52.8,0.23759999999999998,138.6,818.4,6.557891999999999,20.195999999999998,6
